XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAINFALL,SOIL_LOWP,SOIL_MEDP,SOIL_HIGHP,TAGAP_DRY,TAGAP_WET,CONZ_PROX,CONZ_PEOP,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_FISH,LF_CROP,LF_ANI,LF_WAGED,INDLIVELI,MIGRANTS,FP_WRK,FP_FEMWRK,PL_P1HH,PL_P2HH,PL_NONPHH,RYLD_WET,RYLD_DRY,LA_RICE1HA,LA_CULT1HA,MA_INDACT,MA_PROXROAD,SW_PROXRIV,SW_PONDS,FISHPRO
453855,1430477,6080501,Chheu Teal,2,-9999,5,25,0,406526.9842,0,1121.734863,1064.971924,33276.92964,0,361,0.870466,718.75,34.286,25.79132474,94.95896835,10.55099648,138.3352872,1.377175079,162.954279,0,0,63.15789474,200,736.8421053,1,0,0,70.58824,24.87193436,116.1630113,82431.4933199999,0,1300
386900,1393700,15020313,Stueng Leu,2,1.05636156,5,30.6,0,0,1219580.953,1382.919312,1727.982666,43125.97331,0,361,0.930481,684.783,0,0,1261.22449,0,106.122449,0.941196768,24.48979592,0,0,153.8461538,164.8351648,681.3186813,2.5,0,123.45679,0,1.543209877,132.4801876,9356.622812,0,0
385500,1393500,15020713,Chheu Teal,2,1.10303819,5,30.6,0,0,2845688.889,1434.085327,1774.229004,44444.3376599999,0,361,0.870466,718.75,34.286,0,595.7446809,6.079027356,60.79027356,1.095958379,69.90881459,0,0,0,0,0,1,0,0,70.58824,0,40.44040509,8524.884102,0,0
328900,1496700,1040404,Phlov Leav,2,1.40721154,5,24,0,813053.9684,0,1007.923401,1245.615112,48708.0147,0,364,0.876289,611.111,28.249,91.32420091,616.4383562,0,246.5753425,1.021009946,54.79452055,0,0,68.96551724,160.9195402,770.1149425,0.5,0,216.86747,0,13.33137088,8.63531517,43140.5103499999,1,0
373742,1474562,17100204,Svay Prey,3,1.5320313,5,18.8,0,1219580.953,0,1314.406494,1079.13562,30317.05239,0,367,1.109195,513.761,0,0,533.2068311,0,36.05313093,0.547075642,0,0,0,81.08108108,144.1441441,774.7747748,3,0,162.7907,23.25581,3.739267086,542.9830579,73024.34139,5,0
457881,1369650,4010504,Damnak Reach,1,10.74217129,2,31,0,0,1219580.953,4252.869629,3794.444336,27098.38948,0,371,0.92228,144.144,172.973,188.8412017,1000,0,64.3776824,0.796830975,72.96137339,0,0,386.3636364,22.72727273,590.9090909,0,3,475.60976,365.85366,0,1333.532355,31705.83335,0,0
388506,1391334,15020310,Prey Kdei Kraom,2,0.71875,5,30.8,0,813053.9684,0,1938.056885,2035.333374,42996.9862799999,0,372,0.832512,819.048,113.861,0,737.9032258,72.58064516,391.1290323,1.342103804,141.1290323,0,0,125,250,625,2.5,0,769.23077,54.94505,5.977587399,130.4935556,8505.112584,0,100
385953,1391908,15020302,Kaev Vichey,2,1.28125,5,30.8,0,0,813053.9684,1278.252808,1497.085693,44849.30761,0,373,0.734884,888.889,95.238,0,696.7213115,0,122.9508197,0.892276485,0,0,0,151.1627907,209.3023256,639.5348837,2.5,0,811.76471,70.58824,0.735294118,214.9220537,7331.920756,4,0
383434,1390244,15020706,Svay Chambak,2,1.26578951,5,31.6,0,0,2032634.921,1223.410889,1187.463135,47865.8611099999,0,374,0.888889,934.579,0,0,1072.072072,0,166.6666667,1.029952064,9.009009009,0,0,287.5,150,562.5,2,0,617.28395,0,0,11.92818499,4711.992704,2,0
398673,1393081,15020406,Tuol Totueng,2,3.34399033,5,29.4,0,0,2032634.921,1308.56604,1431.387939,33809.4876,0,375,0.811594,764.706,0,0,1031.135531,0,0,0.059000063,0,0,0,33.33333333,200,766.6666667,2,2.5,22.98851,0,0.323834197,247.7174875,16610.9804799999,80,0
304400,1490000,1021004,Ta Meaeng Pok,2,1.4247545,5,28.6,0,0,2845688.889,2603.377441,2028.518311,59675.7184199999,0,376,0.938144,565.217,137.363,0,385.7142857,0,23.80952381,0.808385806,290.4761905,0,0,82.19178082,164.3835616,753.4246575,1.5,2.5,84.50704,0,0,473.3426432,19456.49115,20,0
455458,1367755,4010501,Preaek Spean,1,13.15511036,5,31,0,0,5691377.77799999,3910.19458,4862.381348,28077.09042,0,378,0.862069,195.489,0,0,916.6666667,0,0,0.556319508,4.901960784,0,0,435.2941176,0,0,0,3,24.69136,61.7284,0,2400.03115,28716.5226599999,0,0
369989,1480901,17101306,Tuek Vil,2,-9999,5,19.4,813053.9684,0,0,2919.581299,1622.485229,32756.85377,0,381,1.128492,518.987,29.126,3.021148036,963.7462236,226.5861027,202.4169184,1.183126682,18.12688822,0,0,82.56880734,339.4495413,577.9816514,0,2,714.28571,238.09524,2.952755906,46.59604984,72563.7316699999,1,0
381944,1382913,15050609,Souriya Leu,3,1.4859376,5,33.4,0,0,0,1390.34082,1490.549316,53224.8106199999,0,383,0.806604,814.815,31.088,0,686.440678,105.9322034,368.6440678,1.269499256,38.13559322,0,0,13.69863014,82.19178082,904.109589,1.5,0,583.33333,0,11.5386336,779.9033639,1877.124849,0,0
386736,1398287,15020606,Sarieng,2,0.94687504,5,29.4,0,0,1219580.953,1376.213379,1559.641113,41198.1123999999,0,386,0.829384,403.509,0,25.90673575,1238.341969,10.3626943,0,0.172673389,0,0,0,116.8831169,129.8701299,753.2467532,1,0,855.26316,0,0,159.2324459,13404.3408999999,3,20
333065,1409515,2060203,Anlong Sdau,2,0.7610991,5,28.8,0,0,4065269.842,1792.22583,754.1271973,47964.2622899999,0,389,1.015544,819.549,100,0,662.3931624,25.64102564,115.3846154,0.770891702,64.1025641,0,0,139.5348837,23.25581395,837.2093023,2.5,0,206.89655,287.35632,3.52697019,347.3706966,247.6960011,35,0
387128,1393530,15020314,Stueng Kraom,2,0.95671874,5,30.6,0,0,1219580.953,1397.438232,1664.754028,43012.8665899999,0,389,0.834906,849.558,0,0,700,0,262.5,0.914265142,162.5,0,0,168.6746988,192.7710843,638.5542169,2.5,0,500,350,7.671160164,410.2125797,9328.094119,0,0
450654,1430308,6080611,Sampan,2,0.98526788,5,24.6,0,1626107.93699999,0,869.9763794,663.5928345,30391.3384799999,0,390,0.921182,426.471,106.87,34.48275862,448.2758621,488.5057471,17.24137931,1.058287512,57.47126437,0,0,52.63157895,242.1052632,705.2631579,2,4,505.61798,0,5.268266937,37.74677401,79838.4608799999,6,0
448547,1361168,4060804,Srangam Ter,2,-9999,5,30.4,4878323.80999999,0,0,-9999,-9999,33528.08963,0,392,0.931034,756.757,0,0,915.9292035,88.49557522,22.12389381,0.742077345,61.94690265,0,0,33.70786517,101.1235955,865.1685393,1.5,0,168.53933,662.92135,0,89.39677651,19334.84922,0,0
383251,1387296,15020901,Kbal Hong,3,1.02999997,5,32,0,406526.9842,0,1424.98291,1378.44165,49609.86737,0,392,1.052356,607.143,42.254,0,60.84656085,0,399.4708995,0.792505247,71.42857143,0,0,144.4444444,0,0,0,0,0,164.55696,42.62804169,132.0464876,1986.916034,0,0
383100,1386900,15050403,Kbal Hong,3,-9999,5,32.2,0,406526.9842,0,1973.164429,1150.922363,49957.1977499999,0,392,1.052356,607.143,42.254,9.671179884,286.2669246,19.34235977,353.9651838,1.297103763,36.75048356,0,0,0,0,0,0,0,0,164.55696,20.10336195,37.86000022,1572.05369,0,0
383094,1387365,15050807,Kbal Hong,2,1.02999997,5,32,0,406526.9842,0,1424.98291,1378.44165,49701.5876199999,0,392,1.052356,607.143,42.254,116.0714286,406.25,0,504.4642857,1.170817351,0,0,0,0,0,0,0,0,0,164.55696,7.392473118,34.92076536,1966.981185,0,0
482592,1405856,6021004,Slaeng,2,4.52381277,5,31,0,0,5691377.77799999,1568.629272,1407.338257,36832.25338,0,393,0.802752,565.217,645.74,44.61942257,674.5406824,41.99475066,254.5931759,1.520540931,181.1023622,0,0,11.36363636,90.90909091,897.7272727,1.5,0,511.62791,232.55814,0,59.91396503,75479.1637699999,1,0
341762,1498239,17060908,Slaeng,2,0.93550003,5,22.4,0,4878323.80999999,0,2383.935059,2391.664795,45658.6575099999,0,393,0.802752,565.217,645.74,0,851.3302034,70.42253521,154.9295775,1.295583372,211.2676056,0,0,0,0,0,1.5,0,511.62791,232.55814,0.860339015,5.25419154,56027.41653,1,0
426221,1447812,17040201,Kampong Snao Lech,2,0.85279608,5,22.2,0,1219580.953,0,928.0410156,804.5631714,32808.2465,0,394,0.832558,560.976,0,80.64516129,1016.129032,8.064516129,92.74193548,0.994286439,141.1290323,0,0,44.44444444,255.5555556,700,1.5,2.5,186.04651,116.27907,3.63372093,298.0064073,76202.1204299999,7,0
306600,1490000,1040611,Stueng Kambot,2,1.39713347,5,27.8,0,0,7724012.699,2599.296875,1947.571167,57945.3592399999,0,395,1.078947,339.08,98.266,258.0645161,1018.43318,0,0,0.503390605,0,0,0,98.03921569,147.0588235,754.9019608,1,0,101.0101,0,2.525252525,516.0171076,21639.5935199999,0,0
459935,1356629,4061214,Thnong Kambot,2,-9999,5,31.4,0,0,1219580.953,1237.88208,2141.374756,40032.1073699999,0,396,0.783784,256.098,133.333,0,1021.582734,892.0863309,661.8705036,1.266928098,35.97122302,0,0,68.62745098,156.8627451,774.5098039,1,1,781.25,0,0,176.5899906,23870.9772799999,0,0
361900,1394000,15010301,Daeum Roka,2,1.70499992,5,31.2,0,0,3252215.873,1731.869629,1540.784424,60543.39863,0,397,0.994975,752.212,0,0,973.6842105,0,48.87218045,0.960729676,112.7819549,0,0,51.54639175,195.8762887,752.5773196,3,3,436.17021,436.17021,1.329787234,345.0040145,2634.108134,12,20
385721,1388765,15020109,Preaek Ta Vong,2,2.33702827,5,31.4,0,2439161.90499999,0,1815.587402,1780.934204,46741.05481,0,398,0.95098,725.806,85.586,0,906.0150376,56.39097744,78.94736842,0.871397823,0,0,0,233.3333333,0,0,3,0,373.49398,373.49398,1.506024096,272.7076796,4716.18408,2,83
477983,1415353,6020801,Trach,2,2.26664949,5,29.2,0,2845688.889,0,949.4943848,1234.362793,36835.0825499999,0,399,0.9,631.579,148.936,27.39726027,547.9452055,105.0228311,0,1.249889122,141.5525114,0,0,136.3636364,272.7272727,590.9090909,1.5,3,303.0303,151.51515,0,678.0804116,80947.35559,3,0
453196,1434989,6080406,Trach,2,2.65576267,5,24.4,0,6910958.73099999,0,831.7852783,825.392395,35049.0861099999,0,399,0.9,631.579,148.936,0,1004.814305,0,39.20220083,0.449225211,103.8514443,0,0,0,0,0,1.5,3,303.0303,151.51515,0.847642007,453.0240137,84807.41899,3,333
392500,1392600,15020115,Phteah Kor,2,3.49892712,5,30.2,0,3252215.873,3252215.873,1966.778931,2212.268555,38984.28906,0,399,0.918269,392.593,136.126,231.441048,1139.737991,30.56768559,21.83406114,1.253316467,30.56768559,0,0,301.0752688,193.5483871,505.3763441,1.5,0,375,375,0,232.9394479,12318.12338,3,0
384900,1389700,15020908,Ta Sdei,3,2.61343741,5,31.4,0,406526.9842,0,1765.925537,1615.69751,46910.1948699999,0,400,0.960784,913.669,11.765,9.049773756,1253.393665,0,122.1719457,0.640723017,0,0,0,282.6086957,97.82608696,619.5652174,1.5,0,781.25,62.5,21.29250781,83.31810933,4900.389226,0,100
408982,1384982,15030906,Sarovoan,2,-9999,5,30,0,4471796.826,0,1927.264771,1399.941162,33780.90673,0,401,1.06701,478.723,113.636,0,969.6969697,0,127.2727273,0.722868716,0,0,0,315.2173913,119.5652174,565.2173913,1,0,759.03614,0,3.012048193,77.51875084,19300.087,0,0
386060,1395395,15020603,Phteah Kaoh,2,0.67812502,5,30,0,0,2032634.921,1180.1604,1355.42627,43057.80967,0,403,0.883178,960,252.427,0,797.2027972,0,69.93006993,1.102470087,66.43356643,0,0,84.90566038,113.2075472,801.8867925,1.7,0,257.73196,515.46392,1.288659794,216.7582841,10483.33137,1,85
361938,1401266,15010410,Ma,2,1.97159088,5,30,0,0,2845688.889,1727.81543,1158.623169,53401.2242899999,0,404,0.90566,548.872,122.449,0,940.4255319,0,38.29787234,0.65961737,34.04255319,0,0,20,170,810,1.5,2.6,117.02128,53.19149,0,292.1228917,4079.005784,4,0
396535,1392011,15030608,Sna Reach,2,-9999,5,30,0,0,2032634.921,1738.058838,1701.370361,36134.3476999999,0,406,0.970874,619.835,0,0,948.6166008,0,0,0.048194279,0,0,0,214.2857143,238.0952381,547.6190476,2,0,361.44578,0,0.753012048,266.6068564,14426.8508,0,0
377751,1395312,15021015,Ampil Kanhchrinh,2,1.32627547,5,30.8,0,0,4471796.826,-9999,-9999,50624.77515,0,408,0.915493,354.43,450.867,0,0,0,0,0,0,0,0,119.047619,202.3809524,678.5714286,3,0,500,147.72727,0,60.8055455,6887.695127,3,0
454448,1354933,4060706,Dak Krong,2,-9999,5,30.6,0,0,406526.9842,1450.695557,1564.375977,40349.96104,0,409,0.884793,775.862,0,0,1382.022472,93.6329588,127.340824,0.713442808,11.23595506,0,0,190,160,650,1.5,0,967.3913,0,0,532.8909622,18534.23371,0,0
398000,1391900,15030607,Roluos Khang Kaeut,2,0.58281249,5,29.4,0,0,3658742.858,1655.415527,1481.655518,35091.572,0,412,0.980769,774.359,154.286,0,880.3827751,19.13875598,52.63157895,0.383683332,0,0,0,58.13953488,127.9069767,813.9534884,2,0.5,447.36842,0,2.784781547,80.15541415,15272.87356,0,0
392100,1473800,17090804,Roluos Khang Kaeut,2,0.86953127,5,18,0,813053.9684,0,1736.123047,929.9302979,45079.29881,0,412,0.980769,774.359,154.286,0,483.277592,50.16722408,188.9632107,1.442492089,66.88963211,0,0,0,0,0,2,0.5,447.36842,0,3.35351264,195.2429514,82183.37548,0,0
329000,1501300,1040816,Ta Daek,2,0.88020831,5,24,0,1219580.953,0,1919.604736,969.9783936,52771.05273,0,413,1.117949,800,46.296,0,413.5338346,0,7.518796992,0.501333892,75.18796992,0,0,84.90566038,122.6415094,792.4528302,1,2,181.81818,0,0,130.2898443,43489.9821299999,1,0
400599,1386140,15030307,Ou Anhchanh,2,-9999,5,30.6,0,1626107.93699999,0,1169.947632,1308.057129,37430.6746199999,0,413,0.894495,706.522,28.571,0,1492.647059,0,113.9705882,0.271641316,3.676470588,0,0,63.63636364,200,736.3636364,1.5,0,709.67742,0,2.275735458,74.47559281,13208.46096,0,0
359300,1402700,15010215,Trach Kraol,2,2.47431898,5,29.4,0,0,8537066.66799999,1408.312134,1090.461548,51542.61623,0,415,1.064677,258.427,213.483,0,939.8148148,0,212.962963,1.182783181,1050.925926,0,0,175.8241758,208.7912088,615.3846154,1.5,1.6,292.13483,528.08989,0,1390.852041,4284.946009,2,0
426507,1446890,17040213,Bos Pok,2,0.828125,5,22.4,0,1626107.93699999,0,840.8373413,895.2623901,31905.6702799999,0,415,1.02439,375,228.07,7.575757576,931.8181818,0,3.787878788,0.585654581,170.4545455,0,0,115.3846154,269.2307692,615.3846154,2,2,592.10526,0,0,424.0348101,75618.4137599999,1,0
383299,1387557,15050804,Kaev Sovann Leu,2,1.02999997,5,32,0,0,0,1424.98291,1378.44165,49424.4011299999,0,416,0.785408,884.892,0,0,327.8688525,0,467.2131148,1.13959908,151.6393443,0,0,37.38317757,149.5327103,813.0841122,3,0,111.11111,101.0101,1.893939394,13.6473816,2235.981719,5,0
431787,1443728,17041206,Kngan Pong,2,3.51305556,5,23,0,2845688.889,0,868.425293,993.6670532,29616.40955,0,418,0.874439,516.129,178.899,0,906.0150376,0,0,0.142064972,30.07518797,0,0,61.8556701,226.8041237,711.3402062,1.5,3,108.69565,0,0,16.24473089,76394.47417,0,0
369069,1477462,17101203,Prey Pou,2,-9999,5,19.4,0,2032634.921,0,2801.134277,1889.425537,29410.2346599999,0,419,0.967136,743.59,35.874,0,1064.981949,126.3537906,129.9638989,0.984380788,0,0,0,119.047619,83.33333333,797.6190476,1.2,2,379.74684,379.74684,0.791139241,44.89546182,70146.2835599999,0,0
453405,1428266,6081203,Tnaot Kom,2,1.57395828,5,25.6,0,1626107.93699999,0,769.4702148,609.8024902,31901.64394,0,422,0.892377,566.474,161.111,79.81220657,610.3286385,42.25352113,248.8262911,1.462334068,14.08450704,0,0,111.1111111,296.2962963,592.5925926,2,3,150,0,8.027031906,386.8791798,80430.4931899999,5,0
328838,1495075,17060606,Kouk Chas,2,2.15489125,5,24,0,1219580.953,0,1328.863159,1265.530151,47309.18368,0,423,0.8,577.982,260.465,0,940.2173913,0,13.58695652,0.676115429,116.8478261,0,0,106.7961165,0,0,1,0,65.42056,934.57944,0,13.59053309,43103.91343,2,0
341730,1497352,17060909,Kouk Chas,2,0.86347222,5,22.4,0,2032634.921,0,2509.001221,2851.43042,44800.73827,0,423,0.8,577.982,260.465,0,611.814346,0,29.53586498,0.766522309,337.5527426,0,0,0,0,0,1,0,65.42056,934.57944,0,204.7581581,55975.87421,2,0
350003,1492053,17070105,Kouk Chas,2,0.7424342,5,21.4,1626107.93699999,1219580.953,0,1250.170654,983.0254517,38405.4798799999,0,423,0.8,577.982,260.465,0,853.5353535,0,25.25252525,0.689960945,348.4848485,0,0,0,0,0,1,0,65.42056,934.57944,0,214.2677513,62368.5059299999,2,0
376122,1476869,17100213,Mondol Pir,3,-9999,5,18,813053.9684,0,0,1481.186279,674.1934814,33631.5037,0,424,0.99061,974.684,0,0,0,0,349.2647059,0,0,0,0,0,0,0,3,3,0,0,42.18198678,1.52035478,76184.7770699999,0,0
411400,1384800,15030112,Totueng,2,-9999,5,29.8,0,4878323.80999999,0,1604.287842,1142.236328,32917.70825,0,425,0.90583,745.223,139.303,37.81512605,785.7142857,0,189.0756303,0.896853177,0,0,0,103.0927835,30.92783505,865.9793814,4,0,777.77778,111.11111,2.777777778,275.7905873,21116.78744,1,0
415791,1384200,15030701,Totueng,2,-9999,5,29.4,0,1626107.93699999,0,1718.093994,1136.051758,32025.7583899999,0,425,0.90583,745.223,139.303,0,1132.307692,458.4615385,80,1.291558105,24.61538462,0,0,0,0,0,4,0,777.77778,111.11111,0.919117647,478.9798679,22684.0185999999,1,0
384000,1391600,15020707,Pou Laeung,2,1.82493055,5,31,0,0,2032634.921,1027.701172,1005.341064,46686.96968,0,426,0.876652,634.328,40.179,0,744.6043165,0,107.9136691,0.573166828,0,0,0,45.97701149,298.8505747,655.1724138,1.5,0,575,0,0,522.7927051,6181.189329,2,0
389500,1392600,15020316,Kampong Krasang Kraom,2,0.66328126,5,30.8,0,0,0,1248.907837,1720.536011,41472.59001,0,427,0.923423,733.871,143.519,0,1208.029197,0,0,0.615153381,0,0,0,112.244898,244.8979592,642.8571429,3,0,736.84211,0,4.111408275,9.03833275,10097.49323,0,0
463143,1354869,4030402,Ti Pir,3,-9999,5,31.6,406526.9842,0,0,1757.902832,3018.687012,42775.02726,0,429,0.873362,790,0,0,167.2473868,104.5296167,505.2264808,1.045827276,17.42160279,0,0,110.2362205,94.48818898,795.2755906,2,0.1,111.11111,9.25926,7.922395392,122.2594091,25336.45879,0,0
439403,1444419,17040704,Thnal,2,2.17852187,5,23,0,3252215.873,0,836.8221436,982.8706055,32988.8049699999,0,430,0.894273,685.714,67.797,0,556.2913907,0,125.8278146,0.904116999,198.6754967,0,0,104.9382716,197.5308642,697.5308642,1.5,0,590.36145,240.96386,0,127.328434,82033.65571,0,0
372314,1479508,17101002,Thnal,3,-9999,5,19,2032634.921,0,0,1697.551025,1031.09375,33004.9086499999,0,430,0.894273,685.714,67.797,42.86718201,383.696416,122.9796205,204.4975404,1.285559904,20.37947997,0,0,0,0,0,1.5,0,590.36145,240.96386,6.995521827,317.7769996,73965.7232599999,0,0
389300,1392200,15020112,Preaek Chheu Trav,2,1.49471152,5,30.8,0,1219580.953,0,1692.034668,1885.422607,41857.94313,0,435,0.875,564.103,803.738,275.5905512,720.4724409,31.49606299,350.3937008,1.525894157,39.37007874,0,0,268.8172043,161.2903226,569.8924731,1.5,0,255.55556,0,0,323.3294637,9676.445698,0,0
406629,1384417,15030901,Sna Ansa,2,-9999,5,30.2,0,1626107.93699999,0,2131.034912,1600.061646,35403.2526399999,0,435,0.907895,926.38,0,0,926.6409266,0,73.35907336,0.340790131,0,0,0,160,240,600,1,0,483.87097,0,0.672043011,351.1138096,17087.18951,0,0
389000,1391200,15020116,Kbal Romeas,2,1.91913581,5,30.8,0,2845688.889,813053.9684,1938.056885,2035.333374,42660.6361499999,0,436,0.794239,678.082,21.834,79.42238267,1158.844765,184.1155235,14.44043321,1.274703065,104.6931408,0,0,120.8791209,186.8131868,692.3076923,1.5,0,87.91209,879.12088,0,468.1141518,8787.845308,0,15
344713,1498071,17071107,Prab Mai,2,1.19591832,5,22.2,813053.9684,4471796.826,0,1950.350342,1780.645386,44938.7954499999,0,438,1,744.681,57.851,0,576.1589404,0,23.17880795,0.163707014,0,0,0,11.62790698,93.02325581,895.3488372,1,0,250,0,0,342.5100642,58972.61871,1,0
309000,1487500,1021008,Srah Chhuk,2,0.85435188,5,27.8,0,0,813053.9684,1999.339722,1760.3396,54510.21257,0,439,0.986425,785.124,0,0,513.3928571,0,0,0,0,0,0,41.66666667,145.8333333,812.5,1,2,147.36842,0,0.657894737,99.24976112,23442.80223,5,6000
378881,1398059,15021007,Phteah Pring,2,3.38889456,4,30,0,0,5284850.79399999,1315.207642,1176.737183,48557.8462199999,0,442,0.896996,500,452.514,0,580.3571429,0,316.9642857,1.065392957,383.9285714,0,0,66.66666667,280,653.3333333,1,0,476.74419,174.4186,2.180232558,108.6451604,9815.315851,0,6
440831,1372262,4010903,Tuol Pou,2,-9999,5,30.4,0,813053.9684,0,1401.994141,1811.284912,23387.5390899999,0,443,0.861345,504.065,166.667,0,1120,0,36.36363636,0.816235096,18.18181818,0,0,73.39449541,155.9633028,770.6422018,1.5,0,297.0297,0,1.237623762,676.1358481,26508.62699,0,0
393819,1383975,15031113,Ta Kaev Leu,2,-9999,5,31.4,0,7317485.71499999,0,2106.210449,1747.374512,43579.92416,0,443,0.893162,404.624,51.887,0,693.48659,0,195.4022989,1.132826759,222.2222222,0,0,107.1428571,116.0714286,776.7857143,1,0,329.67033,0,19.49039212,818.3341963,6542.970561,0,0
391338,1476314,17090204,Stueng,2,0.68476564,5,18,0,4878323.80999999,0,1826.599854,1011.3479,45592.60098,0,443,0.861345,771.654,130.802,0,921.2481426,109.9554235,93.61069837,1.047162998,14.85884101,0,0,35.0877193,87.71929825,877.1929825,1.5,0,298.24561,105.26316,0.227272727,425.0517878,83938.97444,1,0
458821,1357053,4061211,Tuol Trea,2,-9999,5,31.4,0,0,813053.9684,1088.728516,1898.800903,39293.89504,0,445,0.893617,653.846,0,0,1791.946309,100.6711409,90.60402685,0.734995271,60.40268456,0,0,180.952381,209.5238095,609.5238095,2.1,2.5,893.61702,85.10638,0,379.9170786,23243.08651,0,0
335769,1501228,17060912,Kouk Tnaot,2,0.93422258,5,23.2,2845688.889,2845688.889,0,2628.278809,2433.716309,50156.56158,0,446,1.093897,462.687,0,15.10574018,746.223565,323.2628399,6.042296073,0.940755064,66.4652568,0,0,48.7804878,130.0813008,821.1382114,1,0,144.23077,0,0,426.2463178,50221.68866,0,500
356514,1492035,17070110,Kouk Tnaot,2,2.60345149,5,20.6,0,3252215.873,0,3395.338135,3057.826904,38641.48913,0,446,1.093897,462.687,0,0,501.6129032,3.225806452,85.48387097,0.810800558,109.6774194,0,0,0,0,0,1,0,144.23077,0,0,470.899959,67663.3968599999,0,0
383000,1476202,17090609,Kouk Tnaot,2,0.53402776,5,17.6,2845688.889,406526.9842,0,1351.477539,725.864563,38510.8228999999,0,446,1.093897,462.687,0,26.38888889,461.1111111,93.05555556,169.4444444,1.410808325,0,0,0,0,0,0,1,0,144.23077,0,15.28037115,175.1280735,79924.98587,0,0
328949,1497677,1040403,Sampov Lun,2,0.794375,5,24,0,406526.9842,0,1154.715942,1408.579346,49550.31842,0,447,0.894068,669.014,0,0,438.4057971,0,413.0434783,1.085184874,297.1014493,0,0,89.10891089,178.2178218,732.6732673,0.2,0,212.12121,0,1.893939394,43.67321658,43203.6998299999,16,500
328500,1495400,1040407,Kandal,2,1.9382813,5,24,0,1219580.953,0,891.5528564,1222.199951,47757.4411699999,0,447,1.041096,652.778,504.63,0,1078.313253,162.6506024,24.09638554,1.319775285,771.0843373,0,0,72.46376812,188.4057971,739.1304348,0.5,0,227.27273,340.90909,1.893939394,178.6768654,42756.05595,3,0
303100,1503000,1040503,Kandal,2,1.56037951,5,28.6,0,1626107.93699999,0,1748.279419,1375.97937,69275.7591899999,0,447,1.041096,652.778,504.63,49.15730337,693.8202247,0,37.92134831,0.824565918,175.5617978,0,0,0,0,0,0.5,0,227.27273,340.90909,9.146384987,395.6210168,18327.48428,3,0
