XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAIN,SOIL_LOWP,SOIL_MEDP,SOIL_HIGHP,CONZ_PROX,CONZ_PEOP,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_RICE,LF_VEGE,LF_LSC,LF_WAGED,INDLIVELI,MIGRANTS,PL_P1HH,PL_P2HH,PL_NONPHH,RYLD_WET,RYLD_DRY,RYLD_DANDW,RYLD_RANDI,LA_RICE1HA,LA_CULT1HA,INDAGRIM,A_IRRIC,A_IRRIR,A_IRRIP,A_IRRIW,MA_INDACT,MA_PROXROAD,TAGAP_DRY,TAGAP_WET,SW_PROXRIV,SW_PONDS,GW_DWELL,GW_BOREW,IRRI_SCH,IRRI_HEAD
443023,1375260,4010407,Kok,2,0.53828126,5,30,0,1219580.953,0,19928.19139,0,465,0.929461,835.714,4.292,1028.070175,52.632,0,133.3333333,1.162914152,143.8596491,136,56,808,1.5,0,-0.6346,-1,1000,0,11.57285292,0,0,0,0,0,0.97941374,1817.397827,1957.961914,30188.8358899999,0,92,0,0,No
379200,1388700,15050409,Kok,3,0.80401784,5,32.2,0,0,1219580.953,52294.26859,0,465,0.929461,835.714,4.292,922.9208925,52.632,0,30.42596349,0.444295679,0,0,0,0,1.5,0,-1,0,1000,0,7.912273443,0,0,0,0,3.004690494,21.34256883,1306.383057,1264.290771,1553.712191,0,10,0,920942.208839999,No
398808,1471847,17090901,Koun Sat,2,0.87055665,5,18.8,0,3658742.858,0,50434.60699,0,463,0.978632,573.171,40.323,890.0343643,0,171.821,175.257732,0.946408764,6.872852234,79.54545455,90.90909091,829.5454545,1.5,2.5,-1,0,313.95349,0,21.60604568,0,0,0,0,0.726744186,401.5438468,1601.243896,1582.022705,83493.6827999999,0,40,0,0,No
350800,1409100,15010806,Chrab,2,4.66464758,4,28.6,0,0,9756647.61999999,44597.8007799999,0,459,0.881148,741.379,256.522,607.9027356,0,0,89.6656535,1.311726221,0,45.45454545,63.63636364,890.9090909,0.6,0,0.4178,0.1319,323.80952,323.80952,36.12229771,0.1986,0.1969,0,0,2.600393276,1301.902837,2067.789063,1519.532104,5504.896386,1,10,0,0,Yes
368430,1477912,17101206,Popis,2,1.68437505,5,19.4,0,406526.9842,0,29408.22681,0,456,0.868852,893.082,66.946,944.8275862,365.517,113.793,37.93103448,1.21406444,134.4827586,76.92307692,197.8021978,725.2747253,1.5,2,0.0426,1,829.26829,0,3.658536585,1,0,0,0,0,44.18456379,2480.245605,1414.007568,69781.44864,0,0,0,478783.211198,Yes
356300,1405900,15010519,Ou Bat,2,2.64263892,5,28.6,0,0,2439161.90499999,48003.09765,0,455,0.805556,548.936,266.667,655.1724138,39.409,34.483,0,0.735933883,0,123.4567901,135.8024691,740.7407407,2.5,3,0.3369,0.0667,512.19512,85.36585,14.63414634,0,0,0,0,0,13.96175731,1685.26355,1256.288696,6069.606007,10,8,0,0,Yes
425522,1447150,17040203,Chi Kraeng,2,0.8898437,5,22.2,0,1219580.953,0,32114.5924799999,0,455,1.040359,416.268,101.942,934.6938776,0,0,0,0,0,31.57894737,52.63157895,915.7894737,1,2,-0.7059,-1,88.88889,0,1.111111111,0,0,0,0,0,444.3392459,941.6049194,981.9923706,75258.2425599999,3,0,0,1429921.18883,No
463329,1354921,4030403,Ti Bei,3,-9999,5,31.6,0,0,0,42795.09902,0,454,0.891667,781.25,0,29.49852507,0,0,587.020649,0.673729937,11.79941003,76.92307692,85.47008547,837.6068376,3.5,3,0.1236,-1,26.78571,0,0,0,0,0,0,21.94933012,40.41578133,1736.835205,3757.490723,25513.81721,0,0,0,0,Yes
413956,1385160,15030108,Tonsay Kol,2,-9999,5,29.6,0,406526.9842,0,31657.0277199999,0,454,1.045045,743.719,150.943,966.9421488,41.322,132.231,280.9917355,1.194633236,53.71900826,90,100,810,1,0,-1,0,555.55556,66.66667,1.111111111,0.3348,0,0,0,1.388888889,141.1378786,1434.753052,1328.73877,22607.46727,3,9,3,0,Yes
393558,1396759,15020805,Kbal Peam,2,1.46073365,5,29.4,0,1626107.93699999,0,35832.5362299999,0,452,1.008889,641.892,100.437,823.7410072,0,0,17.98561151,0.885565555,86.33093525,105.2631579,171.0526316,723.6842105,1.5,0,0.4163,-0.4058,157.89474,0,8.421052632,0.1085,0.0775,0,0,0,320.1707287,1278.019409,1514.808594,15906.90734,2,3,0,0,Yes
330000,1411600,2060103,Kaoh Char,2,1.27812505,5,28.2,0,0,1219580.953,47378.1450899999,0,451,1.117371,347.826,168.75,691.8032787,0,0,16.39344262,0.988982224,216.3934426,91.74311927,55.04587156,853.2110092,2.1,0,-1,0,0,0,37.5,0,0,0,0,0,111.8020558,1815.108765,1033.297485,480.4026867,0,3,0,0,No
458018,1358421,4061205,Selang,2,4.6432066,5,31.2,0,0,2845688.889,37754.37212,0,450,0.923077,423.611,123.404,596.4912281,189.474,168.421,263.1578947,1.675982291,214.0350877,0,0,0,3,4,-0.5038,-1,801.9802,0,7.920792079,0,0,0,0,0,169.6302286,1722.161377,2149.42041,23521.8784999999,0,9,0,0,Yes
454193,1430436,6081301,Totea,2,0.49687499,5,25,0,406526.9842,0,33558.0016299999,0,450,0.965066,698.113,119.617,846.9945355,0,14.706,153.0054645,1.223714088,87.43169399,98.7654321,185.1851852,716.0493827,1.5,0,0.9349,1,172.83951,0,3.991497971,1,0,0,0,0.508130081,189.4629231,1157.748413,1064.080688,82628.4105799999,2,0,0,0,Yes
430214,1446124,17041210,Totea,2,0.96822918,5,22.4,0,1626107.93699999,0,31613.2612799999,0,450,0.965066,698.113,119.617,957.4468085,0,14.706,0,0.52532132,268.0851064,0,0,0,1.5,0,-0.7674,-1,172.83951,0,0,0.08,0,0,0,0,456.6968977,701.2791748,735.1408691,77245.96153,2,0,0,1587916.13622,No
368918,1477653,17101204,Totea,2,-9999,5,19.4,0,406526.9842,0,29476.67755,0,450,0.965066,698.113,119.617,546.3576159,0,14.706,76.1589404,0.97833585,0,0,0,0,1.5,0,0.0426,1,172.83951,0,3.455402409,1,0,0,0,2.159626506,34.38652692,2149.826416,1459.311768,70097.75922,2,0,0,414534.472507,Yes
388641,1395222,15020311,Sya,2,1.37317073,5,30.2,0,0,2845688.889,40862.3227899999,0,448,0.806452,720.339,0,850.9933775,66.225,0,139.0728477,1.015920706,39.73509934,189.1891892,126.1261261,684.6846847,4,0,-1,0,326.31579,105.26316,55.46372623,0.2431,0,0,0,6.415363616,43.92723164,1359.483887,1777.361938,11569.92033,2,5,0,0,Yes
389562,1395785,15020808,Sya,2,0.84473681,5,30,0,0,2032634.921,39783.84562,0,448,0.806452,720.339,0,853.5825545,66.225,0,43.61370717,0.847369129,46.72897196,0,0,0,4,0,-0.8979,-1,326.31579,105.26316,20.8674484,0.1832,0.0108,0.0079,0,0,83.56485388,1419.837158,1628.358154,12557.70449,2,1,0,2419693.47856999,Yes
349714,1492205,17070103,Kouk Kandal,2,0.68958336,5,21.4,1626107.93699999,0,0,38571.54237,0,448,0.964912,808.642,8.439,1173.611111,0,0,52.08333333,0.268238374,24.30555556,9.52380952,161.9047619,828.5714286,1.5,0,-0.7358,-1,969.69697,0,9.918267687,0,0,0,0,0,140.0352186,1250.170654,983.0254517,62147.30821,0,2,2,0,No
328949,1497677,1040403,Sampov Lun,2,0.794375,5,24,0,406526.9842,0,49550.31842,0,447,0.894068,669.014,0,438.4057971,0,0,413.0434783,1.085184874,297.1014493,89.10891089,178.2178218,732.6732673,0.2,0,-1,0,212.12121,0,30.3030303,0,0,0,0,1.893939394,43.67321658,1154.715942,1408.579346,43203.6998299999,16,9,0,0,Yes
328500,1495400,1040407,Kandal,2,1.9382813,5,24,0,1219580.953,0,47757.4411699999,0,447,1.041096,652.778,504.63,620.4819277,0,0,24.09638554,1.319775285,771.0843373,72.46376812,188.4057971,739.1304348,0.5,0,-0.7443,-1,227.27273,340.90909,11.36668503,0,0,0,0,1.893939394,178.6768654,891.5528564,1222.199951,42756.05595,3,0,0,0,Yes
303100,1503000,1040503,Kandal,2,1.56037951,5,28.6,0,1626107.93699999,0,69275.7591899999,0,447,1.041096,652.778,504.63,693.8202247,0,0,37.92134831,0.824565918,175.5617978,0,0,0,0.5,0,-0.9871,-1,227.27273,340.90909,32.91712617,0,0,0,0,9.146384987,395.6210168,1748.279419,1375.97937,18327.48428,3,2,0,0,No
326700,1505000,1040810,Kandal,2,2.27695322,5,24.4,0,2032634.921,0,57103.1877499999,0,447,1.041096,652.778,504.63,1000,0,0,74.80314961,0.526069813,102.3622047,0,0,0,0.5,0,-1,0,227.27273,340.90909,5,0.6178,0,0,0,0,292.4163066,1419.685425,971.5041504,41765.9440899999,3,0,0,0,Yes
288463,1509478,1040902,Kandal,2,0.92828125,5,31.4,1219580.953,0,0,84371.71901,0,447,1.041096,652.778,504.63,593.75,0,0,0,0,0,0,0,0,0.5,0,-1,0,227.27273,340.90909,31.16808671,0,0,0,0,0,70.81070315,-9999,-9999,10444.30702,3,0,0,0,No
438187,1379426,4011102,Kandal,2,2.61844015,5,29.8,0,813053.9684,4878323.80999999,17870.01265,0,447,1.041096,652.778,504.63,1006.711409,0,0,24.16107383,0.269341901,26.84563758,0,0,0,0.5,0,-0.6895,-1,227.27273,340.90909,43.03556062,0.3712,0,0,0,0,474.015266,3145.201416,3220.449707,31422.2857699999,3,212,0,0,No
465827,1355778,4030108,Kandal,3,20.83747292,5,31.8,0,0,0,43004.05225,0,447,1.041096,652.778,504.63,77.93923382,0,0,433.2892999,1.441619464,22.45706737,0,0,0,0.5,0,0.997,-1,227.27273,340.90909,0,0,0,0,0,21.57273614,578.1688634,2423.862549,2997.642578,27972.09809,3,45,0,0,No
464679,1353763,4030204,Kandal,3,10.03937531,5,31.6,0,0,1219580.953,44378.0694599999,0,447,1.041096,652.778,504.63,27.20677146,0,0,653.56711,0.604353746,29.62515115,0,0,0,0.5,0,0.9284,-0.7143,227.27273,340.90909,0.683371298,0,0,0,0,5.264817653,208.5878632,2452.888672,4114.733887,25805.2225399999,3,2,0,0,No
473235,1371929,4040104,Kandal,2,2.00597835,5,31.6,2032634.921,0,4878323.80999999,34352.12043,0,447,1.041096,652.778,504.63,815.8482143,0,0,58.03571429,1.102112166,117.1875,0,0,0,0.5,0,0.0455,-0.9798,227.27273,340.90909,5.644741124,0,0,0,0,0.153940887,532.7771699,3738.233887,2987.697266,43868.24338,3,9,0,0,No
397014,1392988,15020412,Kandal,2,3.15814138,5,29.4,0,0,2439161.90499999,35145.15424,0,447,1.041096,652.778,504.63,983.5164835,0,0,604.3956044,1.178390964,76.92307692,0,0,0,0.5,0,0.4163,-0.4058,227.27273,340.90909,5.681218708,0.1085,0.0775,0,0,0,62.46567472,1230.966675,1715.98291,15486.9097,3,4,0,0,No
413669,1385608,15030103,Kandal,2,1.64479172,5,29.4,0,0,1626107.93699999,31331.12354,0,447,1.041096,652.778,504.63,1023.129252,0,0,129.2517007,0.6115712,0,0,0,0,0.5,0,-1,0,227.27273,340.90909,0.888888889,0.3348,0,0,0,10.17785587,27.07764998,1434.753052,1328.73877,22872.3990899999,3,0,7,0,Yes
414900,1385600,15030709,Kandal,2,3.10562491,5,29.4,0,0,1626107.93699999,30940.0688699999,0,447,1.041096,652.778,504.63,614.953271,0,0,364.4859813,1.063287255,104.6728972,0,0,0,0.5,0,-0.9474,1,227.27273,340.90909,1.19047619,0,0,0,0,9.974410116,324.4358252,1310.223633,1585.386963,23447.69811,3,53,1,0,Yes
329273,1497275,17060307,Sampov Lun,2,2.48011851,5,24,0,2439161.90499999,0,49044.40984,0,447,0.894068,669.014,0,520,0,0,193.3333333,1.025060626,0,0,0,0,0.2,0,-1,0,212.12121,0,2.919708029,0,0,0,0,0,41.80188545,1640.005127,1425.398682,43519.14235,16,0,0,0,Yes
335769,1501228,17060912,Kouk Tnaot,2,0.93422258,5,23.2,2845688.889,2845688.889,0,50156.56158,0,446,1.093897,462.687,0,734.1389728,0,0,6.042296073,0.940755064,66.4652568,48.7804878,130.0813008,821.1382114,1,0,-0.7944,0,144.23077,0,4.237288136,0,0,0,0,0,426.2463178,2628.278809,2433.716309,50221.68866,0,7,6,0,No
356514,1492035,17070110,Kouk Tnaot,2,2.60345149,5,20.6,0,3252215.873,0,38641.48913,0,446,1.093897,462.687,0,501.6129032,0,0,85.48387097,0.810800558,109.6774194,0,0,0,1,0,-0.7358,-1,144.23077,0,2.821576152,0,0,0,0,0,470.899959,3395.338135,3057.826904,67663.3968599999,0,7,9,0,No
383000,1476202,17090609,Kouk Tnaot,2,0.53402776,5,17.6,2845688.889,406526.9842,0,38510.8228999999,0,446,1.093897,462.687,0,298.6111111,0,0,169.4444444,1.410808325,0,0,0,0,1,0,-1,0,144.23077,0,8.041280338,0.4656,0,0,0,15.28037115,175.1280735,1351.477539,725.864563,79924.98587,0,10,1,0,Yes
458821,1357053,4061211,Tuol Trea,2,-9999,5,31.4,0,0,813053.9684,39293.89504,0,445,0.893617,653.846,0,1661.073826,0,130.872,90.60402685,0.734995271,60.40268456,180.952381,209.5238095,609.5238095,2.1,2.5,-0.5038,-1,893.61702,85.10638,46.96469961,0,0,0,0,0,379.9170786,1088.728516,1898.800903,23243.08651,0,7,0,0,Yes
440831,1372262,4010903,Tuol Pou,2,-9999,5,30.4,0,813053.9684,0,23387.5390899999,0,443,0.861345,504.065,166.667,760,360,0,36.36363636,0.816235096,18.18181818,73.39449541,155.9633028,770.6422018,1.5,0,-1,0,297.0297,0,17.82178218,0,0,0,0,1.237623762,676.1358481,1401.994141,1811.284912,26508.62699,0,0,0,0,No
393819,1383975,15031113,Ta Kaev Leu,2,-9999,5,31.4,0,7317485.71499999,0,43579.92416,0,443,0.893162,404.624,51.887,655.1724138,0,38.314,195.4022989,1.132826759,222.2222222,107.1428571,116.0714286,776.7857143,1,0,-0.936,-1,329.67033,0,10.98901099,0,0,0,0,19.49039212,818.3341963,2106.210449,1747.374512,6542.970561,0,0,0,0,No
391338,1476314,17090204,Stueng,2,0.68476564,5,18,0,4878323.80999999,0,45592.60098,0,443,0.861345,771.654,130.802,750.371471,99.656,209.622,93.61069837,1.047162998,14.85884101,35.0877193,87.71929825,877.1929825,1.5,0,-0.7579,-1,298.24561,105.26316,6.756036954,0,0,0,0,0.227272727,425.0517878,1826.599854,1011.3479,83938.97444,1,11,0,0,Yes
378881,1398059,15021007,Phteah Pring,2,3.38889456,4,30,0,0,5284850.79399999,48557.8462199999,0,442,0.896996,500,452.514,580.3571429,0,0,316.9642857,1.065392957,383.9285714,66.66666667,280,653.3333333,1,0,-0.848,-1,476.74419,174.4186,13.95348837,0,0,0,0,2.180232558,108.6451604,1315.207642,1176.737183,9815.315851,0,5,0,0,No
309000,1487500,1021008,Srah Chhuk,2,0.85435188,5,27.8,0,0,813053.9684,54510.21257,0,439,0.986425,785.124,0,513.3928571,0,0,0,0,0,41.66666667,145.8333333,812.5,1,2,-0.7443,-1,147.36842,0,9.161439214,0,0,0,0,0.657894737,99.24976112,1999.339722,1760.3396,23442.80223,5,0,0,0,No
344713,1498071,17071107,Prab Mai,2,1.19591832,5,22.2,813053.9684,4471796.826,0,44938.7954499999,0,438,1,744.681,57.851,576.1589404,0,0,23.17880795,0.163707014,0,11.62790698,93.02325581,895.3488372,1,0,-0.9674,1,250,0,1.19047619,0,0,0,0,0,342.5100642,1950.350342,1780.645386,58972.61871,1,2,0,0,No
389000,1391200,15020116,Kbal Romeas,2,1.91913581,5,30.8,0,2845688.889,813053.9684,42660.6361499999,0,436,0.794239,678.082,21.834,862.8158845,205.776,90.253,14.44043321,1.274703065,104.6931408,120.8791209,186.8131868,692.3076923,1.5,0,-1,0,87.91209,879.12088,1.098901099,0,0,0,0,0,468.1141518,1938.056885,2035.333374,8787.845308,0,0,0,0,Yes
389300,1392200,15020112,Preaek Chheu Trav,2,1.49471152,5,30.8,0,1219580.953,0,41857.94313,0,435,0.875,564.103,803.738,456.6929134,149.606,114.173,350.3937008,1.525894157,39.37007874,268.8172043,161.2903226,569.8924731,1.5,0,-1,0,255.55556,0,4.444444444,0,0,0,0,0,323.3294637,1692.034668,1885.422607,9676.445698,0,0,0,0,Yes
406629,1384417,15030901,Sna Ansa,2,-9999,5,30.2,0,1626107.93699999,0,35403.2526399999,0,435,0.907895,926.38,0,911.1969112,0,15.444,73.35907336,0.340790131,0,160,240,600,1,0,-1,0,483.87097,0,11.04795789,0,0,0,0,0.672043011,351.1138096,2131.034912,1600.061646,17087.18951,0,9,1,852968.993509,Yes
439403,1444419,17040704,Thnal,2,2.17852187,5,23,0,3252215.873,0,32988.8049699999,0,430,0.894273,685.714,67.797,556.2913907,0,0,125.8278146,0.904116999,198.6754967,104.9382716,197.5308642,697.5308642,1.5,0,-0.6146,0.1111,590.36145,240.96386,1.666666667,0,0,0,0,0,127.328434,836.8221436,982.8706055,82033.65571,0,19,0,0,No
372314,1479508,17101002,Thnal,3,-9999,5,19,2032634.921,0,0,33004.9086499999,0,430,0.894273,685.714,67.797,378.0744905,0,0,204.4975404,1.285559904,20.37947997,0,0,0,1.5,0,-1,0,590.36145,240.96386,11.56495746,0,0,0,0,6.995521827,317.7769996,1697.551025,1031.09375,73965.7232599999,0,5,0,2182816.64607999,No
463143,1354869,4030402,Ti Pir,3,-9999,5,31.6,406526.9842,0,0,42775.02726,0,429,0.873362,790,0,146.3414634,6.969,13.937,505.2264808,1.045827276,17.42160279,110.2362205,94.48818898,795.2755906,2,0.1,0.1236,-1,111.11111,9.25926,1.851851852,0,0,0,0,7.922395392,122.2594091,1757.902832,3018.687012,25336.45879,0,0,0,0,Yes
389500,1392600,15020316,Kampong Krasang Kraom,2,0.66328126,5,30.8,0,0,0,41472.59001,0,427,0.923423,733.871,143.519,839.4160584,222.628,145.985,0,0.615153381,0,112.244898,244.8979592,642.8571429,3,0,-1,0,736.84211,0,4.210526316,0,0,0,0,4.111408275,9.03833275,1248.907837,1720.536011,10097.49323,0,0,0,0,Yes
384000,1391600,15020707,Pou Laeung,2,1.82493055,5,31,0,0,2032634.921,46686.96968,0,426,0.876652,634.328,40.179,701.4388489,43.165,0,107.9136691,0.573166828,0,45.97701149,298.8505747,655.1724138,1.5,0,-0.9959,0,575,0,14.72544592,0.1136,0.0184,0.0051,0,0,522.7927051,1027.701172,1005.341064,6181.189329,2,0,1,0,Yes
411400,1384800,15030112,Totueng,2,-9999,5,29.8,0,4878323.80999999,0,32917.70825,0,425,0.90583,745.223,139.303,701.6806723,29.412,54.622,189.0756303,0.896853177,0,103.0927835,30.92783505,865.9793814,4,0,-1,0,777.77778,111.11111,3.333333333,0.3348,0,0,0,2.777777778,275.7905873,1604.287842,1142.236328,21116.78744,1,3,0,1958212.75031,Yes
415791,1384200,15030701,Totueng,2,-9999,5,29.4,0,1626107.93699999,0,32025.7583899999,0,425,0.90583,745.223,139.303,553.8461538,29.412,54.622,80,1.291558105,24.61538462,0,0,0,4,0,-0.9474,1,777.77778,111.11111,0.735294118,0,0,0,0,0.919117647,478.9798679,1718.093994,1136.051758,22684.0185999999,1,17,1,0,Yes
376122,1476869,17100213,Mondol Pir,3,-9999,5,18,813053.9684,0,0,33631.5037,0,424,0.99061,974.684,0,0,0,0,349.2647059,0,0,0,0,0,3,3,-0.2857,0.68,0,0,0,0,0.5556,0,0,42.18198678,1.52035478,1481.186279,674.1934814,76184.7770699999,0,0,1,0,No
328838,1495075,17060606,Kouk Chas,2,2.15489125,5,24,0,1219580.953,0,47309.18368,0,423,0.8,577.982,260.465,855.9782609,0,755.814,13.58695652,0.676115429,116.8478261,106.7961165,0,0,1,0,-0.7443,-1,65.42056,934.57944,7.971014493,0,0,0,0,0,13.59053309,1328.863159,1265.530151,43103.91343,2,0,0,0,No
341730,1497352,17060909,Kouk Chas,2,0.86347222,5,22.4,0,2032634.921,0,44800.73827,0,423,0.8,577.982,260.465,611.814346,0,755.814,29.53586498,0.766522309,337.5527426,0,0,0,1,0,-0.9674,1,65.42056,934.57944,4.285714286,0,0,0,0,0,204.7581581,2509.001221,2851.43042,55975.87421,2,2,3,0,No
350003,1492053,17070105,Kouk Chas,2,0.7424342,5,21.4,1626107.93699999,1219580.953,0,38405.4798799999,0,423,0.8,577.982,260.465,853.5353535,0,755.814,25.25252525,0.689960945,348.4848485,0,0,0,1,0,-0.7358,-1,65.42056,934.57944,3.076923077,0,0,0,0,0,214.2677513,1250.170654,983.0254517,62368.5059299999,2,1,1,0,No
453405,1428266,6081203,Tnaot Kom,2,1.57395828,5,25.6,0,1626107.93699999,0,31901.64394,0,422,0.892377,566.474,161.111,347.4178404,93.897,169.014,248.8262911,1.462334068,14.08450704,111.1111111,296.2962963,592.5925926,2,3,-0.1118,1,150,0,8.465735903,0,0,0,0,8.027031906,386.8791798,769.4702148,609.8024902,80430.4931899999,5,0,0,0,Yes
369069,1477462,17101203,Prey Pou,2,-9999,5,19.4,0,2032634.921,0,29410.2346599999,0,419,0.967136,743.59,35.874,891.6967509,173.285,0,129.9638989,0.984380788,0,119.047619,83.33333333,797.6190476,1.2,2,0.0426,1,379.74684,379.74684,8.860759494,1,0,0,0,0.791139241,44.89546182,2801.134277,1889.425537,70146.2835599999,0,0,0,1544900.36897,Yes
431787,1443728,17041206,Kngan Pong,2,3.51305556,5,23,0,2845688.889,0,29616.40955,0,418,0.874439,516.129,178.899,906.0150376,0,0,0,0.142064972,30.07518797,61.8556701,226.8041237,711.3402062,1.5,3,-0.7674,-1,108.69565,0,9.092454712,0.08,0,0,0,0,16.24473089,868.425293,993.6670532,76394.47417,0,14,0,0,No
383299,1387557,15050804,Kaev Sovann Leu,2,1.02999997,5,32,0,0,0,49424.4011299999,0,416,0.785408,884.892,0,286.8852459,40.984,0,467.2131148,1.13959908,151.6393443,37.38317757,149.5327103,813.0841122,3,0,-1,0,111.11111,101.0101,2.02020202,0.0196,0.0113,0,0,1.893939394,13.6473816,1424.98291,1378.44165,2235.981719,5,0,0,0,No
359300,1402700,15010215,Trach Kraol,2,2.47431898,5,29.4,0,0,8537066.66799999,51542.61623,0,415,1.064677,258.427,213.483,703.7037037,0,236.111,212.962963,1.182783181,1050.925926,175.8241758,208.7912088,615.3846154,1.5,1.6,-1,0,292.13483,528.08989,7.865168539,0.0243,0.0194,0,0,0,1390.852041,1408.312134,1090.461548,4284.946009,2,1,0,0,Yes
426507,1446890,17040213,Bos Pok,2,0.828125,5,22.4,0,1626107.93699999,0,31905.6702799999,0,415,1.02439,375,228.07,909.0909091,11.364,11.364,3.787878788,0.585654581,170.4545455,115.3846154,269.2307692,615.3846154,2,2,-0.7059,-1,592.10526,0,2.631578947,0,0,0,0,0,424.0348101,840.8373413,895.2623901,75618.4137599999,1,0,0,1417547.15301,No
329000,1501300,1040816,Ta Daek,2,0.88020831,5,24,0,1219580.953,0,52771.05273,0,413,1.117949,800,46.296,413.5338346,0,0,7.518796992,0.501333892,75.18796992,84.90566038,122.6415094,792.4528302,1,2,-1,0,181.81818,0,19.07535294,0,0,0,0,0,130.2898443,1919.604736,969.9783936,43489.9821299999,1,0,0,0,Yes
400599,1386140,15030307,Ou Anhchanh,2,-9999,5,30.6,0,1626107.93699999,0,37430.6746199999,0,413,0.894495,706.522,28.571,1492.647059,0,0,113.9705882,0.271641316,3.676470588,63.63636364,200,736.3636364,1.5,0,-1,0,709.67742,0,3.225806452,0.7169,0,0,0,2.275735458,74.47559281,1169.947632,1308.057129,13208.46096,0,3,0,0,No
398000,1391900,15030607,Roluos Khang Kaeut,2,0.58281249,5,29.4,0,0,3658742.858,35091.572,0,412,0.980769,774.359,154.286,880.3827751,0,0,52.63157895,0.383683332,0,58.13953488,127.9069767,813.9534884,2,0.5,-0.9964,-1,447.36842,0,11.0066557,0.9225,0,0,0,2.784781547,80.15541415,1655.415527,1481.655518,15272.87356,0,0,0,0,No
392100,1473800,17090804,Roluos Khang Kaeut,2,0.86953127,5,18,0,813053.9684,0,45079.29881,0,412,0.980769,774.359,154.286,200.6688963,0,0,188.9632107,1.442492089,66.88963211,0,0,0,2,0.5,-0.9839,-1,447.36842,0,1.639344262,0,0,0,0,3.35351264,195.2429514,1736.123047,929.9302979,82183.37548,0,36,1,0,No
454448,1354933,4060706,Dak Krong,2,-9999,5,30.6,0,0,406526.9842,40349.96104,0,409,0.884793,775.862,0,1307.116105,59.925,14.981,127.340824,0.713442808,11.23595506,190,160,650,1.5,0,0.6545,1,967.3913,0,18.92036359,0,1,0,0,0,532.8909622,1450.695557,1564.375977,18534.23371,0,0,0,0,No
377751,1395312,15021015,Ampil Kanhchrinh,2,1.32627547,5,30.8,0,0,4471796.826,50624.77515,0,408,0.915493,354.43,450.867,0,0,246.305,0,0,0,119.047619,202.3809524,678.5714286,3,0,-0.9898,-1,500,147.72727,0,0,0,0,0,0,60.8055455,-9999,-9999,6887.695127,3,0,0,0,No
396535,1392011,15030608,Sna Reach,2,-9999,5,30,0,0,2032634.921,36134.3476999999,0,406,0.970874,619.835,0,940.7114625,7.905,0,0,0.048194279,0,214.2857143,238.0952381,547.6190476,2,0,-0.9964,-1,361.44578,0,33.49221959,0.9225,0,0,0,0.753012048,266.6068564,1738.058838,1701.370361,14426.8508,0,4,0,0,No
361938,1401266,15010410,Ma,2,1.97159088,5,30,0,0,2845688.889,53401.2242899999,0,404,0.90566,548.872,122.449,821.2765957,0,119.149,38.29787234,0.65961737,34.04255319,20,170,810,1.5,2.6,-0.9981,-1,117.02128,53.19149,29.36631514,0,0,0,0,0,292.1228917,1727.81543,1158.623169,4079.005784,4,0,0,0,Yes
386060,1395395,15020603,Phteah Kaoh,2,0.67812502,5,30,0,0,2032634.921,43057.80967,0,403,0.883178,960,252.427,349.6503497,104.895,342.657,69.93006993,1.102470087,66.43356643,84.90566038,113.2075472,801.8867925,1.7,0,-0.9959,0,257.73196,515.46392,1.030927835,0.1136,0.0184,0.0051,0,1.288659794,216.7582841,1180.1604,1355.42627,10483.33137,1,5,0,0,Yes
408982,1384982,15030906,Sarovoan,2,-9999,5,30,0,4471796.826,0,33780.90673,0,401,1.06701,478.723,113.636,830.3030303,121.212,18.182,127.2727273,0.722868716,0,315.2173913,119.5652174,565.2173913,1,0,-1,0,759.03614,0,10.48598464,0.3348,0,0,0,3.012048193,77.51875084,1927.264771,1399.941162,19300.087,0,9,1,0,Yes
384900,1389700,15020908,Ta Sdei,3,2.61343741,5,31.4,0,406526.9842,0,46910.1948699999,0,400,0.960784,913.669,11.765,1122.171946,131.222,0,122.1719457,0.640723017,0,282.6086957,97.82608696,619.5652174,1.5,0,-0.9452,-1,781.25,62.5,3.527389959,0.4219,0,0,0,21.29250781,83.31810933,1765.925537,1615.69751,4900.389226,0,0,0,406800.837828,Yes
477983,1415353,6020801,Trach,2,2.26664949,5,29.2,0,2845688.889,0,36835.0825499999,0,399,0.9,631.579,148.936,456.6210046,22.831,68.493,0,1.249889122,141.5525114,136.3636364,272.7272727,590.9090909,1.5,3,-0.9187,-1,303.0303,151.51515,60.77034241,0,0,0,0,0,678.0804116,949.4943848,1234.362793,80947.35559,3,25,0,3458685.90438999,No
453196,1434989,6080406,Trach,2,2.65576267,5,24.4,0,6910958.73099999,0,35049.0861099999,0,399,0.9,631.579,148.936,1004.814305,22.831,68.493,39.20220083,0.449225211,103.8514443,0,0,0,1.5,3,0.9349,1,303.0303,151.51515,11.49348469,1,0,0,0,0.847642007,453.0240137,831.7852783,825.392395,84807.41899,3,61,0,0,Yes
