XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAIN,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_CROP,LF_FISH,LF_ANI,LF_WAGED,INDLIVELI,MIGRANTS,PL_P1HH,PL_P2HH,PL_NONPHH,LAT_NOIMPR,LAT_IMPR,WA_NEAR,WA_WITHIN,WS_PUR,WS_WELL,WS_POND,WS_RIV,WS_RAINS,WT_FILT,WT_BOIL,WT_CHLTT,WT_SOLTT,MA_INDACT,MA_PROXROAD,WA_AWAY,WS_UNSAFE,WT_UNTREAT
478100,1404648,6020305,Kaoh Krob Bay,2,3.30065799,5,30.8,1425,0.90508,449.05,111.831,526.1813538,98.33971903,279.6934866,1.277139208,1.176071563,114.9425287,191.4191419,181.5181518,627.0627063,174.65753,174.65753,300,84,0,0,195.2054794521,804.7945205479,0,393.8356164384,85.6164383562,0,0,0,90.28933079,617,1000,521
483426,1407645,6020912,Krasang,2,2.51337361,5,31,1425,0.887417,693.237,173.285,879.1848617,0,270.7423581,46.57933042,1.359316816,286.7540029,0,0,0,728.30189,694.33962,35,667,0,875.4716981132,0,0,7.5471698113,422.641509434,64.1509433962,0,0,0,31.01148793,298,0,513
454841,1433668,6081313,Krasang,2,1.24338234,5,24.8,1425,0.887417,693.237,173.285,663.9004149,0,0,236.5145228,0.778192175,62.2406639,0,0,0,728.30189,694.33962,784,27,0,305.6603773585,3.7735849057,0,0,0,0,0,0,0,226.6121199,189,4,1000
378088,1473814,17100606,Krasang,3,-9999,5,18,1425,0.887417,693.237,173.285,483.0287206,13.05483029,0,151.4360313,0.637143618,0,0,0,0,728.30189,694.33962,66,882,0,NA,0,0,0,630.1886792453,215.0943396226,0,0,0,126.36159,47,0,155
368963,1477443,17101205,Krasang,2,1.54444444,5,19.4,1425,0.887417,693.237,173.285,992.7797834,18.05054152,104.6931408,64.98194946,0.98277607,0,0,0,0,728.30189,694.33962,922,43,0,437.7358490566,0,0,0,18.8679245283,0,0,0,1.077586207,137.549255,26,0,981
389887,1475777,17090203,Loley,2,-9999,5,18,1432,0.953615,619.608,28.814,745.3416149,0,216.1490683,113.0434783,0.892751855,21.11801242,23.17880795,112.5827815,864.2384106,226.97368,226.97368,153,678,0,1000,0,0,0,13.1578947368,394.7368421053,0,0,2.261513158,23.73898651,145,0,592
401408,1390160,15030601,Chek Chau,2,0.55541664,5,30,1435,0.995828,692.982,276.627,710.4700855,0,32.05128205,54.48717949,0.803105616,21.36752137,43.47826087,152.173913,804.3478261,72.91667,17.36111,420,48,0,1000,0,0,0,520.8333333333,34.7222222222,0,0,0.734872908,327.0145082,524,0,444
318000,1504300,1040308,Rumduol,2,1.27061176,5,25.6,1437,0.971193,607.843,110.682,967.6375405,0,415.3182309,192.01726,1.427422486,157.4973031,106.5292096,175.257732,718.2130584,681.38801,0,510,23,0,47.3186119874,0,952.6813880126,0,946.3722397476,53.6277602524,0,0,7.27370428,169.0142794,467,953,0
306400,1448700,2030303,Rumchek Bei,3,-9999,5,33.2,1439,0.873698,674.473,63.369,80.33826638,0,0,82.45243129,1.005903893,27.48414376,79.16666667,187.5,733.3333333,966.54275,925.65056,204,606,494.4237918216,7.4349442379,11.1524163569,375.4646840149,111.5241635688,11.1524163569,59.4795539033,0,0,8.442918387,516.1049475,186,387,929
474906,1414963,6020810,Ba Kong,2,2.47092009,5,29,1442,1.06,391.517,0,819.7115385,0,0,36.05769231,0.509838989,73.31730769,109.540636,67.13780919,823.3215548,836.57588,466.92607,337,519,0,832.6848249027,77.8210116732,50.5836575875,38.9105058366,719.8443579767,46.6926070039,0,0,0.243190661,8.75463528,140,128,233
330941,1421105,2060702,Tuol Prum Pir,2,2.36783266,5,27.6,1443,1.061429,528.875,285.959,686.695279,100.1430615,0,65.80829757,1.31753763,42.91845494,316.9014085,239.4366197,443.6619718,206.77966,206.77966,198,109,0,861.0169491525,0,0,138.9830508475,342.3728813559,169.4915254237,81.3559322034,81.3559322034,2.6640215,427.6254251,692,0,325
421613,1383894,15030704,Trapeang Rumdenh,2,7.81769896,5,29.4,1444,1.430976,542.62,22.565,554.2168675,45.18072289,0,159.6385542,1.296564012,23.09236948,171.7171717,188.5521886,639.7306397,39.84064,39.84064,105,544,0,1000,0,0,0,378.4860557769,478.0876494024,47.8087649402,0,0.249003984,632.1911263,338,0,96
366000,1405000,15010407,Chen Tay,2,1.7955128,5,28.8,1445,0.993103,622.984,115.543,597.6608187,327.4853801,46.78362573,99.41520468,1.326670009,229.2397661,71.875,106.25,821.875,49.85337,49.85337,167,479,0,8.7976539589,328.4457478006,307.9178885631,354.8387096774,23.4604105572,146.6275659824,551.3196480938,0,1.787271389,56.4563278,351,636,279
293700,1465700,2020103,Kaksekam,3,0.84152961,5,33,1450,0.946309,654.788,39.897,815.2524168,0,46.18689581,206.2298604,1.312703754,75.18796992,45.29616725,87.10801394,867.5958188,884.14634,792.68293,524,42,365.8536585366,243.9024390244,85.3658536585,0,304.8780487805,91.4634146341,106.7073170732,0,0,27.03567703,321.1764174,434,85,802
335381,1413295,2060504,Mreah Prov,2,1.25788355,5,28,1450,0.885566,711.321,2.903,813.3640553,42.62672811,291.4746544,176.2672811,1.572864979,148.6175115,186.440678,128.8135593,684.7457627,235.29412,148.78893,317,130,0,0,816.6089965398,148.7889273356,34.6020761246,0,439.446366782,0,0,0.432525952,349.1369081,553,965,561
373053,1479132,17101001,Kaksekam,3,-9999,5,18.8,1450,0.946309,654.788,39.897,98.27357238,3.984063745,14.60823373,54.44887118,0.980510416,0,0,0,0,884.14634,792.68293,85,552,0,820.1219512195,0,0,0,314.0243902439,396.3414634146,0,0,9.071504646,238.9394029,345,0,290
494447,1399887,6071002,Panhnha Chi,2,2.59756136,5,32.2,1453,1.023677,746.964,0,1076.659039,62.92906178,171.624714,80.09153318,1.308218974,49.19908467,65.63706564,123.5521236,810.8108108,870.30717,375.42662,370,170,0,17.0648464164,204.7781569966,744.0273037543,34.1296928328,726.9624573379,273.0375426621,0,0,5.139268338,449.5119536,459,949,0
308686,1454533,2050304,Khvet,2,-9999,5,31.6,1454,0.85696,483.18,17.5,267.0565302,3.898635478,0,148.1481481,1.161501362,98.44054581,43.71584699,40.98360656,915.3005464,663.1016,631.01604,375,53,446.5240641711,58.8235294118,26.7379679144,245.9893048128,221.9251336898,139.0374331551,334.2245989305,0,0,0.820444937,509.6470888,568,273,527
457016,1355292,4060702,Khvet,2,-9999,5,31,1454,0.85696,483.18,17.5,934.2806394,0,79.92895204,305.5062167,1.02908029,44.40497336,0,0,0,663.1016,631.01604,202,676,0,489.3048128342,0,0,0,288.7700534759,200.5347593583,0,0,2.786503785,365.7355919,117,0,511
306821,1455031,2050504,Kong Tum,2,0.57968748,5,32,1455,0.95302,600.406,55,429.3059126,32.13367609,7.712082262,529.562982,1.282516405,50.1285347,266.2337662,269.4805195,464.2857143,405.94059,214.52145,953,18,250.8250825083,155.1155115512,115.5115511551,353.1353135314,125.4125412541,105.6105610561,105.6105610561,0,0,0.206270627,823.8158861,29,469,789
322662,1430303,2080602,Sala Trav,2,0.96018148,5,28.8,1455,1.006897,510.067,60.847,604.9751244,67.66169154,10.94527363,26.86567164,0.97809005,39.80099502,339.2857143,218.75,441.9642857,220.77922,129.87013,435,199,0,259.7402597403,437.2294372294,225.1082251082,77.9220779221,212.1212121212,675.3246753247,0,0,9.303122938,875.0784581,366,662,113
400900,1391200,15030603,Kampong La,2,1.31658649,5,29.8,1456,0.94913,204.58,64.777,847.0394737,129.9342105,0,34.53947368,0.812046883,0,299.1689751,121.8836565,578.9473684,47.7707,15.92357,493,80,0,748.4076433121,0,251.5923566879,0,159.2356687898,95.5414012739,0,0,0.199044586,268.204009,424,252,745
311348,1443195,2080904,Svay Thum,2,1.03072286,5,31.6,1460,0.913499,641.463,42.303,544.9160908,0,3.948667325,707.798618,1.132907142,61.20434353,58.69074492,230.248307,711.0609481,290.22082,290.22082,543,209,0,141.9558359621,135.6466876972,722.3974763407,0,321.7665615142,611.9873817035,0,0,4.934281957,798.2986561,246,858.0441640379,66
405246,1448124,17110406,Ta Chranieng,1,6.89358425,4,21.4,1460,0.967655,497.6,150.552,9.389671362,853.286385,0,37.55868545,0.347640727,24.64788732,122.8668942,88.73720137,788.3959044,18.86792,0,547,203,0,0,1000,0,0,773.5849056604,0,0,0,0,436.6100457,247,1000,226
312900,1458800,2050405,Bak Amraek,2,1.95897889,5,30,1466,0.91634,844.098,43.165,571.4285714,4.761904762,0,55.95238095,1.172481743,58.33333333,189.5424837,392.1568627,418.3006536,297.65886,90.301,948,26,0,0,50.1672240803,866.220735786,83.6120401338,33.4448160535,33.4448160535,16.7224080268,0,8.636276575,513.8595684,26,916.3879598662,916
323600,1426145,2060804,Prey Touch,2,0.67277777,5,29,1470,0.939314,671.4,6.477,951.9230769,0,0,73.71794872,0.67125028,126.0683761,155.5555556,177.7777778,666.6666667,424.02827,424.02827,675,143,0,650.1766784452,63.6042402827,0,286.2190812721,130.74204947,353.3568904594,0,0,0.220848057,24.34215868,179,64,516
307700,1446900,2030204,Ou Khcheay,3,-9999,5,32.8,1471,0.878672,804.762,0,0,0,0,94.42870633,0.687627417,76.48725212,102.1021021,270.2702703,627.6276276,989.72603,989.72603,194,707,616.4383561644,82.1917808219,284.2465753425,0,17.1232876712,41.095890411,308.2191780822,34.2465753425,0,1.605738895,116.2957174,99,284,616
453053,1430569,6080402,Chek,2,1.046875,5,24.8,1471,0.930446,726.601,24.775,302.6973027,19.98001998,104.8951049,145.8541459,1.420644359,25.97402597,39.27492447,190.3323263,770.3927492,789.64401,744.33657,119,514,242.7184466019,132.6860841424,74.4336569579,550.1618122977,0,475.7281553398,58.2524271845,145.6310679612,0,4.486923031,147.2576059,363,624.5954692557,320
282300,1502500,1060706,Preah Ponlea,3,0.78808594,5,32.4,1473,0.940711,631.683,13.123,548.5893417,0,11.49425287,77.32497388,0.922592443,144.200627,70.12195122,131.097561,798.7804878,787.23404,510.6383,463,255,279.6352583587,45.5927051672,15.1975683891,507.5987841945,151.9756838906,164.1337386018,629.179331307,79.0273556231,0,0,265.4340747,282,522.7963525836,128
298500,1450200,2020405,Kbal Khmaoch,2,-9999,5,34,1479,0.985235,653.905,0,594.1520468,0,0,272.5146199,1.352127455,189.4736842,273.5849057,226.4150943,500,780.82192,684.93151,739,28,0,318.4931506849,585.6164383562,95.8904109589,0,164.3835616438,92.4657534247,0,0,4.266696679,287.8160908,232,682,743
294800,1495300,1021305,Chong Kouk,2,1.17910445,5,30.2,1482,0.968127,777.57,0,231.126597,0,0,341.4634146,1.006491007,685.2497096,97.82608696,72.46376812,829.7101449,221.90202,201.72911,839,9,25.9365994236,288.1844380403,685.878962536,0,0,57.6368876081,28.818443804,0,0,1.777884407,79.54929297,151,686,914
455775,1384062,4040402,Peam Khnang,1,10.00496483,5,30.2,1484,1.311526,277.338,456.615,387.9518072,679.5180723,18.07228916,6.024096386,0.89384927,4.819277108,0,0,0,368.58974,0,654,346,0,0,0,1000,0,948.7179487179,16.0256410256,0,0,0.801282051,6154.423354,0,1000,35
487162,1404621,6030302,Kampong Roteh,3,-9999,5,31.4,1485,0.860902,835.294,39.437,189.4273128,11.01321586,0,181.7180617,0.901192177,9.911894273,283.0769231,92.30769231,624.6153846,1000,727.55418,635,133,343.653250774,232.1981424149,52.6315789474,337.4613003096,34.0557275542,0,114.5510835913,0,0,0,217.7285553,223,390,885
374231,1395567,15010713,Khmar,2,1.0501008,5,31,1491,0.896947,580.328,82.524,1006.297229,0,0,1.259445844,0.009604983,0,199.3006993,34.96503497,765.7342657,98.03922,0,456,128,0,784.3137254902,156.862745098,0,58.8235294118,0,188.2352941176,160.7843137255,0,1.543097271,393.7462095,412,157,651
398300,1465000,17110604,Kouk Sangkae,2,4.80188227,5,19,1491,1.048077,681.109,250.318,884.7826087,0,0,28.26086957,0.499195112,131.5217391,114.0065147,133.5504886,752.4429967,439.39394,439.39394,431,261,0,1000,0,0,0,136.3636363636,151.5151515152,0,0,0,127.5444391,307,0,712
452499,1429919,6080504,Kampong Chen,2,1.25885415,5,25,1492,0.712974,646.825,192.09,796.2184874,44.11764706,0,113.4453782,0.827749219,37.81512605,10.16949153,81.3559322,908.4745763,680.41237,556.70103,358,103,477.6632302406,103.0927835052,99.6563573883,319.587628866,0,0,412.3711340206,467.35395189,0,6.004281827,456.8557569,535,419,120
341019,1475418,17070902,Treay,1,0.53811193,2,23.2,1499,0.944228,499.069,42.857,0,707.0135747,0,5.656108597,0.211233227,29.41176471,191.1262799,102.3890785,706.4846416,0,0,896,92,0,0,0,1000,0,284.2809364549,715.7190635452,0,0,0,695.9855385,0,1000,0
315000,1496400,1040314,Kambaor,2,2.4479692,5,26.2,1502,0.950649,676.171,16.603,959.4594595,0,0,12.47401247,0.582224825,276.5072765,98.54014599,171.5328467,729.9270073,118.88112,118.88112,324,473,0,895.1048951049,104.8951048951,0,0,699.3006993007,157.3426573427,0,0,0,253.9093686,199,105,143
326900,1419600,2060705,Kakaoh,2,1.58052886,5,28.4,1504,0.799043,840.647,44.025,390.9465021,0,0,111.1111111,0.855357294,79.56104252,150,130.5555556,719.4444444,117.30205,117.30205,313,45,0,956.0117302053,93.8416422287,0,0,0,0,0,0,5.475852004,304.7659357,642,93.8416422287,1000
454495,1425096,6081207,Chambak Khpos,2,2.4364965,5,25.6,1504,0.966013,553.345,25.21,729.787234,0,0,38.29787234,0.528504244,97.87234043,164.893617,122.3404255,712.7659574,546.39175,41.23711,386,211,0,123.7113402062,357.3883161512,0,0,206.1855670103,17.1821305842,0,0,0,268.2205012,404,357,777
427523,1451594,17040504,Kakaoh,2,1.55729163,5,21.8,1504,0.799043,840.647,44.025,602.7190332,0,0,191.8429003,1.02480234,90.63444109,0,0,0,117.30205,117.30205,81,485,46.9208211144,331.3782991202,0,0,281.5249266862,14.6627565982,52.7859237537,0,0,0,86.58483464,434,0,933
438428,1447233,17040709,Chambak Khpos,2,1.61111343,5,22.8,1504,0.966013,553.345,25.21,1117.136659,0,0,4.338394794,0.530129925,292.8416486,0,0,0,546.39175,41.23711,308,233,0,594.5017182131,0,0,0,0,0,0,0,0,1.40510477,459,0,1000
490971,1399758,6031006,Trapeang Veaeng,3,1.73642862,5,31.8,1505,0.996021,772.926,12.484,1098.121086,0,0,164.9269311,0.604981636,37.5782881,64.22018349,217.1253823,718.6544343,609.7561,579.26829,421,288,0,1000,0,0,0,527.4390243902,423.7804878049,0,0,3.009626148,172.0861023,288,0,49
430958,1445161,17041208,Trapeang Veaeng,2,1.46824777,5,22.4,1505,0.996021,772.926,12.484,252.0325203,0,459.3495935,24.3902439,0.968002211,52.84552846,0,0,0,609.7561,579.26829,52,379,0,353.6585365854,0,0,0,15.243902439,0,30.487804878,0,0,58.50895898,569,0,954
368658,1478021,17101207,Trapeang Veaeng,2,-9999,5,19.4,1505,0.996021,772.926,12.484,1249.169435,122.923588,116.2790698,73.089701,1.362526702,69.76744186,0,0,0,609.7561,579.26829,924,43,0,271.3414634146,0,0,0,0,173.7804878049,0,0,2.106741573,4.16987898,22,0,826
306300,1449300,2030307,Souphi Pir,3,-9999,5,33.2,1511,0.820482,719.266,48.748,73.72793354,14.53790239,11.42263759,105.9190031,1.495873559,58.15160955,82.19178082,157.5342466,760.2739726,845.58824,790.44118,603,141,0,0,0,919.1176470588,80.8823529412,36.7647058824,525.7352941176,0,0,1.446653692,223.9270981,253,919,438
284497,1490167,1020611,Kouk Ampil,2,-9999,5,32.4,1513,0.996042,509.217,0,443.5483871,0,2.016129032,43.34677419,0.807031431,95.76612903,73.80073801,166.0516605,760.1476015,324.67532,0,771,180,0,324.6753246753,383.1168831169,259.7402597403,32.4675324675,0,32.4675324675,0,0,1.936927241,372.817445,49,643,968
439816,1442182,17040702,Kouk Ampil,2,2.06502581,5,23.2,1513,0.996042,509.217,0,971.5242881,0,0,103.8525963,0.317487631,0,0,0,0,324.67532,0,43,218,0,97.4025974026,698.0519480519,0,0,55.1948051948,48.7012987013,0,71.4285714286,0,320.0789247,739,698,825
464350,1354390,4030107,Kampong Os,3,-9999,5,31.8,1514,1.184704,784.314,0,134.6555324,4.175365344,70.98121086,519.8329854,1.070630442,50.10438413,350.4823151,25.72347267,623.7942122,934.78261,934.78261,168,745,0,920.2898550725,0,79.7101449275,0,253.6231884058,456.5217391304,21.7391304348,0,1.358695652,49.35954119,82,80,268
405676,1448579,17110404,Phsar Khleang,1,0.86666668,5,21.4,1515,0.988189,553.738,139.303,172.8271728,613.3866134,56.94305694,91.90809191,1.267118086,174.8251748,60.81081081,152.027027,787.1621622,273.9726,273.9726,954,42,0,0,328.7671232877,606.1643835616,65.0684931507,527.397260274,380.1369863014,0,0,32.4305146,531.496591,0,935,92
328785,1502000,17060306,Pechchour,2,-9999,5,24,1517,0.912989,553.648,0,541.4746544,4.608294931,35.71428571,206.2211982,1.355527033,71.42857143,6.2305296,65.42056075,928.3489097,753.01205,506.0241,398,524,150.6024096386,728.9156626506,0,90.3614457831,30.1204819277,831.3253012048,168.6746987952,0,0,11.30813238,86.81638345,74,90,0
306600,1451300,2030501,Sla Kaet,3,-9999,5,32.4,1520,0.989529,559.767,76.923,40.5643739,63.49206349,3.527336861,119.9294533,1.395151425,25.57319224,102.7667984,94.86166008,802.3715415,874.10072,575.53957,477,35,546.7625899281,0,89.928057554,237.4100719424,125.8992805755,21.5827338129,125.8992805755,0,0,4.915230128,54.93402222,477,327.3381294964,853
329800,1412700,2060110,Moung,2,1.39125788,5,28.2,1520,0.941252,783.934,0,245.1820128,0,0,89.93576017,0.911003767,56.74518201,19.49860724,66.85236769,913.6490251,965.51724,913.7931,280,641,830.4597701149,0,34.4827586207,83.3333333333,51.724137931,51.724137931,701.1494252874,0,0,49.88686306,510.6872476,66,118,247
487891,1406337,6030801,Sla Kaet,3,1.32343745,5,31.4,1520,0.989529,559.767,76.923,276.1324042,0,0,139.3728223,1.223732428,29.61672474,0,0,0,874.10072,575.53957,312,543,35.9712230216,NA,0,0,0,35.9712230216,NA,0,0,0,290.4013876,145,0,NA
308200,1487800,1021006,Doun Loek,1,0.71849954,5,28.4,1526,0.951407,516.807,17.011,936.9544132,0,0,7.759456838,0.604758641,325.8971872,51.51515152,178.7878788,769.6969697,45.04505,45.04505,336,38,0,0,1000,0,0,0,345.3453453453,0,0,0,223.8593645,626,1000,655
301600,1500400,1040508,Sreh Kaeut,2,1.94529164,5,28.8,1535,0.933249,715.564,5.642,728.3680175,39.43044907,0,8.762322015,0.691361069,175.2464403,84.45945946,128.3783784,787.1621622,180.9816,30.67485,7,25,0,92.0245398773,907.9754601227,0,0,61.3496932515,184.0490797546,0,0,0,373.8673287,964,908,755
339065,1405202,2060307,Srama Meas,2,0.74341035,5,29.2,1538,0.9201,489.26,0,813.9534884,0,0,61.67846309,0.424440501,40.44489383,111.8721461,123.2876712,764.8401826,79.89691,79.89691,378,127,0,0,1000,0,0,5.1546391753,128.8659793814,0,0,2.167319579,1258.853264,495,1000,866
335800,1407700,2060212,Koh Thkov,2,1.0503217,5,29,1542,1.01043,477.504,196.862,811.965812,0,0,0,0.51299408,214.8962149,192.4398625,120.2749141,687.2852234,478.54785,148.51485,313,96,0,471.9471947195,528.0528052805,0,0,13.201320132,39.603960396,0,0,0.698493061,99.56789211,587,528,947
327200,1471900,2050605,Bak Prea,1,0.76201284,5,25.6,1545,1.06,448.519,264.62,0,387.0558376,44.41624365,7.614213198,0.78448615,82.48730964,200.5730659,194.8424069,604.5845272,30.76923,30.76923,708,0,0,0,0,1000,0,76.9230769231,707.6923076923,0,0,0,462.3994961,9,1000,215
331649,1410454,2060205,Pou Pir,2,0.89615381,5,28.2,1545,0.924035,710.021,0,484.8188051,0,0,47.01273262,0.636902126,75.41625857,60.24096386,132.5301205,807.2289157,813.69863,621.91781,472,126,260.2739726027,0,463.0136986301,0,276.7123287671,0,260.2739726027,0,0,0.840675086,848.7442541,402,463,740
385000,1397000,15020616,Pou Pir,2,1.67617643,5,29.8,1545,0.924035,710.021,0,1329.62963,0,0,3.703703704,0.915314738,140.7407407,0,0,0,813.69863,621.91781,36,9,0,136.9863013699,191.7808219178,0,0,0,191.7808219178,0,0,0,763.3088592,955,192,808
298100,1457300,2020304,Tras,2,1.31301582,5,33,1546,1.061333,618.768,0,798.7588652,0,179.0780142,15.95744681,0.978300981,20.39007092,30.76923077,76.92307692,892.3076923,180.0554,88.64266,692,299,0,243.7673130194,16.620498615,739.6121883657,0,0,22.1606648199,0,0,0.346260388,120.7483917,6,756,978
334823,1414512,2060609,Tras,2,1.7976017,5,27.6,1546,1.061333,618.768,0,829.8245614,0,0,175.4385965,0.716585654,94.73684211,0,0,0,180.0554,88.64266,395,192,0,335.1800554017,263.1578947368,11.08033241,0,0,141.2742382271,0,0,0.568181818,290.8141507,407,274,859
476173,1403124,6020302,Kampong Kou Kraom,2,4.07168818,5,30.8,1546,1.171348,728.291,154.083,770.5128205,508.974359,339.7435897,16.66666667,1.197426763,53.84615385,126.394052,256.5055762,617.1003717,133.60324,133.60324,611,28,0,0,60.7287449393,939.2712550607,0,421.0526315789,238.8663967611,32.3886639676,0,0,182.4149398,360,1000,308
407216,1462753,17110511,Thnal Chaek,2,0.60234374,5,19.8,1546,0.942211,638.889,13.871,815.3846154,0,102.5641026,131.2820513,0.8825772,74.87179487,110.7491857,130.2931596,758.9576547,301.24224,301.24224,311,420,0,1000,0,0,0,409.9378881988,6.2111801242,0,0,3.600099481,439.2330537,269,0,584
432623,1446965,17041204,Thnal Kaeng,2,1.0771234,5,22.4,1547,0.95082,528.107,56.98,673.2954545,0,0,0,0.418662432,0,252.5252525,101.010101,646.4646465,30.18868,30.18868,269,353,0,584.9056603774,0,0,0,0,0,0,0,0,145.8272172,378,0,1000
323019,1502772,1040301,Phnum Lieb Kaeut,2,2.63844919,5,24.6,1548,1.279823,654.362,6.579,454.2553191,0,6.382978723,126.5957447,0.638610301,7.446808511,56.88622754,212.5748503,730.5389222,194.2029,194.2029,14,10,0,52.1739130435,947.8260869565,0,0,136.231884058,43.4782608696,0,0,5.420675372,351.8935565,976,948,820
393700,1472900,17090908,Svay Chey,2,0.92847222,5,18.2,1548,0.932584,642.398,99.422,927.8557114,0,0,98.19639279,0.601413452,20.04008016,30.58103976,58.10397554,911.3149847,500,500,702,242,0,1000,0,0,0,150,56.25,0,0,0.1953125,281.2582154,53,0,794
490349,1404514,6030103,Pou Bak Ka,3,4.96670342,5,31.6,1551,0.975796,772.61,0,294.8243993,9.242144177,2.772643253,164.5101664,1.099038231,26.80221811,58.44155844,149.3506494,792.2077922,413.68078,228.01303,646,351,195.4397394137,97.7198697068,325.7328990228,381.1074918567,0,211.7263843648,592.8338762215,0,0,0,15.01697668,3,707,195
337484,1498266,17060905,Kumru,2,0.9463141,5,23,1556,0.949875,431.217,74.157,812.0516499,0,0,5.738880918,0.193788273,30.12912482,60.36745407,62.99212598,876.6404199,443.52617,443.52617,421,283,0,713.4986225895,0,0,0,27.5482093664,82.6446280992,0,0,1.968842443,299.2046326,283,0,890
359881,1487811,17070701,Kumru,2,3.16435075,5,20.4,1556,0.949875,431.217,74.157,840,131.7647059,221.1764706,110.5882353,1.418450017,150.5882353,0,0,0,443.52617,443.52617,383,139,0,366.391184573,0,0,0,96.4187327824,57.8512396694,0,0,1.409774436,1.3351533,478,0,846
398529,1395620,15020403,Preaek Trabaek,2,1.2925781,5,29,1558,0.957286,524.862,74.122,988.9988999,45.10451045,0,94.60946095,0.475926753,4.400440044,54.9132948,184.9710983,760.1156069,89.08046,43.10345,361,0,0,0,0,534.4827586207,465.5172413793,0,74.7126436782,0,0,0,300.274136,639,534,925
454237,1427670,6081214,Lvea,2,0.95691967,5,25.6,1562,0.916564,594.235,125.174,928.0205656,0,0,56.55526992,0.2512325,5.141388175,170.3703704,96.2962963,733.3333333,929.44785,55.21472,165,293,0,46.0122699387,383.4355828221,0,0,141.1042944785,61.3496932515,0,0,0,376.9250326,537,383,798
429873,1445414,17041211,Lvea,2,1.81461394,5,22.6,1562,0.916564,594.235,125.174,647.7987421,56.60377358,0,188.6792453,1.423178598,81.76100629,0,0,0,929.44785,55.21472,100,170,0,273.0061349693,0,116.5644171779,0,184.0490797546,6.1349693252,0,0,0,114.9905037,730,117,810
361193,1490703,17070709,Lvea,2,2.78803873,5,20.4,1562,0.916564,594.235,125.174,953.5864979,1.054852321,0,132.9113924,0.403782074,0,0,0,0,929.44785,55.21472,36,386,0,938.6503067485,0,0,0,122.6993865031,153.3742331288,0,0,1.838235294,204.3533372,578,0,724
396448,1468908,17090907,Lvea,2,0.8674342,5,19,1562,0.916564,594.235,125.174,771.8631179,31.68567807,0,73.51077313,0.685143779,22.81368821,0,0,0,929.44785,55.21472,117,779,0,766.8711656442,0,0,0,285.2760736196,159.509202454,0,0,0,45.65334379,104,0,555
406765,1463925,17110204,Preah Trapeang,2,0.53576386,5,19.6,1565,0.878752,579.832,49.459,550,0,105.5555556,185.5555556,1.329103173,202.2222222,86.41975309,67.90123457,845.6790123,179.57746,21.12676,436,218,0,1000,0,0,0,130.2816901408,172.5352112676,0,0,0,195.5196426,342,0,697
285900,1483100,1020702,Phnum Touch Cheung,2,0.55208331,5,32.6,1571,1.058978,672.802,0,705.3140097,0,23.1884058,57.97101449,1.081854289,236.7149758,93.92265193,132.5966851,773.480663,389.61039,259.74026,425,355,389.6103896104,0,402.5974025974,0,207.7922077922,129.8701298701,649.3506493507,0,0,18.75723225,507.4143725,217,403,221
286000,1482500,1020701,Phnum Touch Tboung,2,-9999,5,32.6,1574,0.987374,606.264,13.682,605.1332675,8.884501481,0,201.3820336,1.36330181,158.9338598,127.2727273,127.2727273,745.4545455,422.60442,289.92629,152,693,66.3390663391,22.113022113,859.9508599509,0,51.5970515971,14.742014742,646.1916461916,39.312039312,12.285012285,11.37427519,567.925905,149,860,287
464328,1354648,4030401,Ti Muoy,3,-9999,5,31.8,1581,0.963975,553.366,0,96.45669291,5.905511811,80.70866142,435.0393701,1.024843494,14.76377953,238.0952381,103.6414566,658.2633053,800,800,191,745,289.8550724638,710.1449275362,0,0,0,60.8695652174,498.5507246377,0,0,5.229523161,72.5949346,59,0,441
334698,1412918,2060506,Chrey Pir,2,1.33195758,5,28.2,1582,0.926918,679.558,20.062,824.8792271,14.49275362,14.49275362,65.2173913,0.841875346,143.7198068,263.7362637,184.0659341,552.1978022,113.92405,12.65823,95,20,0,0,933.5443037975,6.3291139241,60.1265822785,82.2784810127,908.2278481013,0,0,4.491019701,472.9297552,885,940,9
301300,1455900,2020306,Prey Dach,2,0.83776045,5,32.8,1583,0.968905,680.617,0,602.9579067,0,0,360.6370876,1.364510006,356.0864619,446.866485,141.6893733,411.4441417,504.79233,143.76997,603,125,0,856.2300319489,111.821086262,31.9488817891,0,0,47.9233226837,0,0,0.399361022,337.6541433,273,143.7699680511,952
300100,1447300,2030704,Prey Dach,3,0.8984375,5,34.2,1583,0.968905,680.617,0,812.1546961,0,0,215.4696133,1.255809488,254.1436464,0,0,0,504.79233,143.76997,257,180,0,130.9904153355,539.9361022364,0,3.1948881789,261.9808306709,376.9968051118,0,0,0.296208531,2201.647225,563,540,361
463623,1353983,4030304,Khleang Prak,3,-9999,5,31.6,1584,0.883472,827.922,0,15.3531218,0,210.8495394,364.3807574,0.894004737,23.54145343,157.3033708,191.011236,651.6853933,879.12088,366.30037,316,676,43.956043956,956.043956044,0,0,0,117.2161172161,219.7802197802,0,0,3.331718282,86.18574408,8,0,663
